,word,freq,probability
206,feel better soon,197,0.000481143
207,just watching tv,197,0.000481143
208,today cant wait,196,0.0004787
209,level mp cost,196,0.0004787
210,feel like ive,196,0.0004787
211,la la la,196,0.0004787
212,cant wait new,196,0.0004787
213,ill follow back,196,0.0004787
214,id love hear,195,0.000476258
215,want make sure,194,0.000473816
216,make feel like,194,0.000473816
217,welcome new followers,194,0.000473816
218,get work done,194,0.000473816
219,best day ever,194,0.000473816
220,follow us twitter,193,0.000471373
221,never gets old,193,0.000471373
222,now im going,190,0.000464046
223,hope can make,190,0.000464046
224,happy easter everyone,190,0.000464046
225,u know u,190,0.000464046
226,thats good thing,189,0.000461604
227,dont think im,188,0.000459161
228,first day spring,188,0.000459161
229,im gonna miss,188,0.000459161
230,looking forward reading,187,0.000456719
231,like us facebook,186,0.000454277
232,come visit us,186,0.000454277
233,spend much time,185,0.000451834
234,mothers day mothers,185,0.000451834
235,cant wait start,184,0.000449392
236,doesnt look like,184,0.000449392
237,rt cant wait,184,0.000449392
238,ive never heard,183,0.00044695
239,just made day,183,0.00044695
240,can get follow,183,0.00044695
241,every single one,180,0.000439623
242,just dont want,180,0.000439623
243,looking forward great,180,0.000439623
244,let know youre,178,0.000434738
245,get real rewards,178,0.000434738
246,real rewards just,178,0.000434738
247,rewards just watching,178,0.000434738
248,im going make,177,0.000432296
249,hope youre great,177,0.000432296
250,happy birthday love,176,0.000429853
251,thanks spreading word,176,0.000429853
252,please follow love,176,0.000429853
253,rip whitney houston,176,0.000429853
254,three years ago,173,0.000422526
255,can go back,173,0.000422526
256,im huge fan,173,0.000422526
257,makes feel better,173,0.000422526
258,will never get,173,0.000422526
259,next time im,172,0.000420084
260,even though im,172,0.000420084
261,merry christmas everyone,172,0.000420084
262,cant wait share,171,0.000417642
263,like everyone else,171,0.000417642
264,im going miss,171,0.000417642
265,thing ive ever,170,0.000415199
266,cant wait try,170,0.000415199
267,follow looking forward,170,0.000415199
268,rt happy birthday,170,0.000415199
269,last night thanks,169,0.000412757
270,game last night,169,0.000412757
271,join us tonight,169,0.000412757
272,never let go,168,0.000410315
273,come back soon,168,0.000410315
274,im gonna make,168,0.000410315
275,im going sleep,168,0.000410315
276,memorial day weekend,168,0.000410315
277,first time years,167,0.000407872
278,just cant get,167,0.000407872
279,ill make sure,167,0.000407872
280,go back school,167,0.000407872
281,work work work,167,0.000407872
282,follow ill follow,167,0.000407872
283,thanks much rt,167,0.000407872
284,get back work,166,0.00040543
285,cant wait show,165,0.000402987
286,need get back,165,0.000402987
287,dont think will,165,0.000402987
288,help spread word,164,0.000400545
289,several years ago,164,0.000400545
290,just dont understand,164,0.000400545
291,happy fathers day,164,0.000400545
292,im excited see,163,0.000398103
293,still dont know,163,0.000398103
294,long time since,163,0.000398103
295,dont know will,163,0.000398103
296,will get better,163,0.000398103
297,april fools day,163,0.000398103
298,awesome cant wait,162,0.00039566
299,good luck today,162,0.00039566
300,right back ya,162,0.00039566
301,ive ever heard,161,0.000393218
302,will come back,161,0.000393218
303,im going see,161,0.000393218
304,can u follow,161,0.000393218
305,sometimes feel like,160,0.000390776
306,one favorite things,159,0.000388333
307,cant stop thinking,159,0.000388333
308,really need get,159,0.000388333
309,big bang theory,159,0.000388333
310,feel much better,158,0.000385891
311,come check us,158,0.000385891
312,follow will follow,158,0.000385891
313,make look like,157,0.000383449
314,osama bin laden,157,0.000383449
315,doesnt make sense,157,0.000383449
316,cant go wrong,157,0.000383449
317,somebody used know,157,0.000383449
318,im ready go,157,0.000383449
319,thanks joining us,156,0.000381006
320,think ive ever,156,0.000381006
321,hope everyone wonderful,156,0.000381006
322,dont know just,156,0.000381006
323,another day another,156,0.000381006
324,ill see can,156,0.000381006
325,rt looking forward,156,0.000381006
326,wall street journal,155,0.000378564
327,will please follow,155,0.000378564
328,home sweet home,155,0.000378564
329,chocolate chip cookies,155,0.000378564
330,ready go home,155,0.000378564
331,make sure follow,155,0.000378564
332,lets make happen,155,0.000378564
333,im sure im,154,0.000376122
334,know whats going,154,0.000376122
335,stay tuned details,154,0.000376122
336,wanna go home,154,0.000376122
337,follow follow follow,154,0.000376122
338,thought id share,153,0.000373679
339,just finished watching,153,0.000373679
340,last day school,153,0.000373679
341,go go go,153,0.000373679
342,good morning hope,153,0.000373679
343,cant stop listening,153,0.000373679
344,dont really care,152,0.000371237
345,im really excited,152,0.000371237
346,like right now,152,0.000371237
347,happy th july,152,0.000371237
348,get well soon,152,0.000371237
349,dont forget follow,152,0.000371237
350,thank u much,152,0.000371237
351,can honestly say,151,0.000368795
352,time get back,151,0.000368795
353,time will tell,151,0.000368795
354,first day school,151,0.000368795
355,remember last time,151,0.000368795
356,looking forward getting,151,0.000368795
357,dont want see,150,0.000366352
358,just feel like,150,0.000366352
359,hey hey hey,150,0.000366352
360,next couple days,149,0.00036391
361,feel like going,149,0.00036391
362,im going take,149,0.00036391
363,president barack obama,149,0.00036391
364,looks like great,149,0.00036391
365,thanks ff love,149,0.00036391
366,dont think ill,148,0.000361468
367,sleep last night,148,0.000361468
368,just dont like,148,0.000361468
369,maybe next time,148,0.000361468
370,today first day,148,0.000361468
371,thanks much follow,148,0.000361468
372,im just trying,147,0.000359025
373,next year will,147,0.000359025
374,happy earth day,147,0.000359025
375,like im going,147,0.000359025
376,today great day,147,0.000359025
377,thanks rt hope,147,0.000359025
378,let know want,146,0.000356583
379,dont know whats,146,0.000356583
380,see next week,146,0.000356583
381,get follow back,146,0.000356583
382,next time youre,145,0.000354141
383,everyone great weekend,145,0.000354141
384,look forward hearing,145,0.000354141
385,see can get,145,0.000354141
386,every time hear,144,0.000351698
387,im glad im,144,0.000351698
388,just sent email,144,0.000351698
389,five years ago,143,0.000349256
390,im sure youll,143,0.000349256
391,still trying figure,143,0.000349256
392,anyone know good,143,0.000349256
393,love u much,143,0.000349256
394,tonight cant wait,143,0.000349256
395,hey thanks follow,143,0.000349256
396,dont know youre,142,0.000346813
397,one way another,142,0.000346813
398,right now will,142,0.000346813
399,thank following us,142,0.000346813
400,hey just met,142,0.000346813
401,please please follow,142,0.000346813
402,hope youre enjoying,141,0.000344371
403,theres nothing like,141,0.000344371
404,spent lot time,141,0.000344371
405,looks like will,141,0.000344371
406,looking forward working,141,0.000344371
407,help get followers,141,0.000344371
408,didnt feel like,140,0.000341929
409,keep eyes open,140,0.000341929
410,wanted let know,140,0.000341929
411,thanks follow looking,140,0.000341929
412,maybe one day,139,0.000339486
413,one day time,139,0.000339486
414,next two weeks,139,0.000339486
415,happy thanksgiving everyone,139,0.000339486
416,can u please,139,0.000339486
417,dont feel good,138,0.000337044
418,giving away free,138,0.000337044
419,can get back,138,0.000337044
420,can get one,138,0.000337044
421,will get back,137,0.000334602
422,now feel like,137,0.000334602
423,im going back,137,0.000334602
424,im gonna try,137,0.000334602
425,marketwatch press release,137,0.000334602
426,thanks following twitter,137,0.000334602
427,thanks following back,137,0.000334602
428,new years resolutions,136,0.000332159
429,better late never,136,0.000332159
430,today im going,136,0.000332159
431,can make difference,136,0.000332159
432,labor day weekend,136,0.000332159
433,just thought id,135,0.000329717
434,dont forget check,135,0.000329717
435,time last year,135,0.000329717
436,will look like,135,0.000329717
437,well let know,135,0.000329717
438,wed love see,135,0.000329717
439,year old son,134,0.000327275
440,cant live without,134,0.000327275
441,long way go,134,0.000327275
442,day every day,134,0.000327275
443,time nike gps,134,0.000327275
444,know can get,133,0.000324832
445,mothers day gift,133,0.000324832
446,please join us,133,0.000324832
447,night last night,133,0.000324832
448,us know need,133,0.000324832
449,dont feel bad,132,0.00032239
450,look forward reading,132,0.00032239
451,get things done,131,0.000319948
452,new england patriots,131,0.000319948
453,merry christmas happy,131,0.000319948
454,next couple weeks,131,0.000319948
455,one best friends,131,0.000319948
456,feel like just,131,0.000319948
457,mothers day mom,131,0.000319948
458,just cant wait,131,0.000319948
459,looks like ill,131,0.000319948
460,big time rush,131,0.000319948
461,lord jesus christ,130,0.000317505
462,dont think ever,130,0.000317505
463,ill never forget,130,0.000317505
464,past two years,130,0.000317505
465,dont even care,130,0.000317505
466,just trying get,130,0.000317505
467,soon stay tuned,130,0.000317505
468,oh oh oh,130,0.000317505
469,hope great time,130,0.000317505
470,im super excited,129,0.000315063
471,really dont like,129,0.000315063
472,birthday happy birthday,129,0.000315063
473,really want go,129,0.000315063
474,long story short,129,0.000315063
475,want go home,129,0.000315063
476,thank everyone came,129,0.000315063
477,rt good morning,129,0.000315063
478,follow look forward,129,0.000315063
479,will make sure,128,0.000312621
480,will keep posted,128,0.000312621
481,dont just love,128,0.000312621
482,ten years ago,127,0.000310178
483,new years day,127,0.000310178
484,last two weeks,127,0.000310178
485,couple days ago,127,0.000310178
486,couple months ago,127,0.000310178
487,dinner last night,127,0.000310178
488,now im just,127,0.000310178
489,ill get back,127,0.000310178
490,go back work,127,0.000310178
491,us spread word,127,0.000310178
492,good luck tonight,127,0.000310178
493,getting ready head,127,0.000310178
494,thanks letting know,127,0.000310178
495,come long way,126,0.000307736
496,im still waiting,126,0.000307736
497,world better place,126,0.000307736
498,make sure u,126,0.000307736
499,year old daughter,125,0.000305294
500,spend lot time,125,0.000305294
501,last two years,125,0.000305294
502,one day ill,125,0.000305294
503,looks like going,125,0.000305294
504,thank thank thank,125,0.000305294
505,just want say,125,0.000305294
506,see hunger games,125,0.000305294
507,year old girl,124,0.000302851
508,cant wait come,124,0.000302851
509,good luck everyone,124,0.000302851
510,wanna go back,124,0.000302851
511,look forward tweets,124,0.000302851
512,anyone else think,123,0.000300409
513,feel like need,123,0.000300409
514,just want go,123,0.000300409
515,will interesting see,123,0.000300409
516,new york state,123,0.000300409
517,go back bed,123,0.000300409
518,right now dont,123,0.000300409
519,dont know want,123,0.000300409
520,everyone great day,123,0.000300409
521,go get em,123,0.000300409
522,run nike gps,123,0.000300409
523,just need get,122,0.000297967
524,letting us know,122,0.000297967
525,will never know,122,0.000297967
526,like good idea,122,0.000297967
527,social media marketing,122,0.000297967
528,right now cant,122,0.000297967
529,henry david thoreau,122,0.000297967
530,dont even like,122,0.000297967
531,great day today,122,0.000297967
532,rt just got,122,0.000297967
533,last night im,121,0.000295524
534,people dont like,121,0.000295524
535,last two days,121,0.000295524
536,good things come,121,0.000295524
537,dont know dont,121,0.000295524
538,star wars day,121,0.000295524
539,today looking forward,121,0.000295524
540,metta world peace,121,0.000295524
541,didnt get chance,120,0.000293082
542,makes feel good,120,0.000293082
543,occupy wall street,120,0.000293082
544,goes long way,120,0.000293082
545,high school students,120,0.000293082
546,thank kind words,120,0.000293082
547,keep us posted,120,0.000293082
548,going good day,120,0.000293082
549,u dont know,120,0.000293082
550,happy hour pm,120,0.000293082
551,americas got talent,120,0.000293082
552,u please follow,120,0.000293082
553,four years ago,119,0.000290639
554,last couple weeks,119,0.000290639
555,lets see can,119,0.000290639
556,can get away,119,0.000290639
557,mac n cheese,119,0.000290639
558,still going strong,119,0.000290639
559,happy monday everyone,119,0.000290639
560,really dont care,119,0.000290639
561,good morning beautiful,119,0.000290639
562,next time see,119,0.000290639
563,please follow us,119,0.000290639
564,just met crazy,119,0.000290639
565,please follow please,119,0.000290639
566,every time go,118,0.000288197
567,take deep breath,118,0.000288197
568,another beautiful day,118,0.000288197
569,pretty sure im,118,0.000288197
570,mi run nike,118,0.000288197
571,will take care,117,0.000285755
572,george w bush,117,0.000285755
573,dont understand people,117,0.000285755
574,im still trying,117,0.000285755
575,just want know,117,0.000285755
576,one step closer,117,0.000285755
577,long long time,117,0.000285755
578,use social media,117,0.000285755
579,pretty sure just,117,0.000285755
580,hope wonderful day,117,0.000285755
581,everything happens reason,117,0.000285755
582,just got phone,117,0.000285755
583,right now love,116,0.000283312
584,one last time,116,0.000283312
585,wanted make sure,116,0.000283312
586,stop say hi,116,0.000283312
587,happy veterans day,116,0.000283312
588,just came back,116,0.000283312
589,just wanted let,116,0.000283312
590,hope everyone good,116,0.000283312
591,im gonna start,115,0.00028087
592,right now can,115,0.00028087
593,president united states,115,0.00028087
594,get much better,115,0.00028087
595,last time saw,115,0.00028087
596,rain go away,115,0.00028087
597,look forward meeting,115,0.00028087
598,international womens day,115,0.00028087
599,thanks rt great,115,0.00028087
600,please follow im,115,0.00028087
601,last couple days,114,0.000278428
602,every single time,114,0.000278428
603,please leave comment,114,0.000278428
604,dont look like,114,0.000278428
605,really want see,114,0.000278428
606,dont even want,114,0.000278428
607,even though dont,114,0.000278428
608,im right now,114,0.000278428
609,can follow back,114,0.000278428
610,hope can get,114,0.000278428
611,event last night,114,0.000278428
612,let know u,114,0.000278428
613,happy birthday one,114,0.000278428
614,make sure dont,113,0.000275985
615,next time will,113,0.000275985
616,dont want hear,113,0.000275985
617,came last night,113,0.000275985
618,let know im,113,0.000275985
619,happy happy birthday,113,0.000275985
620,fun last night,113,0.000275985
621,make sure youre,113,0.000275985
622,can someone please,113,0.000275985
623,chinese new year,112,0.000273543
624,next time ill,112,0.000273543
625,try something new,112,0.000273543
626,youre welcome thanks,112,0.000273543
627,im sorry im,112,0.000273543
628,hope good day,112,0.000273543
629,rain rain go,112,0.000273543
630,stop see us,112,0.000273543
631,girl dragon tattoo,111,0.000271101
632,dont know many,111,0.000271101
633,doesnt seem like,111,0.000271101
634,im really looking,111,0.000271101
635,rip steve jobs,111,0.000271101
636,go pack go,110,0.000268658
637,first thing morning,110,0.000268658
638,dont waste time,110,0.000268658
639,things going well,110,0.000268658
640,im glad youre,110,0.000268658
641,toothbrush express offers,110,0.000268658
642,express offers great,110,0.000268658
643,oral care products,110,0.000268658
644,year old boy,109,0.000266216
645,know im talking,109,0.000266216
646,learn something new,109,0.000266216
647,im just glad,109,0.000266216
648,hope one day,109,0.000266216
649,dont really like,109,0.000266216
650,day cant wait,109,0.000266216
651,let know ill,109,0.000266216
652,please help us,109,0.000266216
653,happy right now,109,0.000266216
654,cant believe just,109,0.000266216
655,amazing cant wait,109,0.000266216
656,thanks letting us,109,0.000266216
657,hope good one,109,0.000266216
658,u follow back,109,0.000266216
659,dont think anyone,108,0.000263774
660,back next week,108,0.000263774
661,looking forward weekend,108,0.000263774
662,two days ago,108,0.000263774
663,can help get,108,0.000263774
664,honestly dont know,108,0.000263774
665,party last night,108,0.000263774
666,need get together,108,0.000263774
667,thanks follow great,108,0.000263774
668,please follow mean,108,0.000263774
669,dont know yet,107,0.000261331
670,last night got,107,0.000261331
671,salt lake city,107,0.000261331
672,happening right now,107,0.000261331
673,days like today,107,0.000261331
674,high blood pressure,107,0.000261331
675,may th pm,107,0.000261331
676,know im just,107,0.000261331
677,dont know anyone,107,0.000261331
678,im sorry hear,107,0.000261331
679,sorry didnt get,107,0.000261331
680,tomorrow cant wait,107,0.000261331
681,let u know,107,0.000261331
682,just got work,107,0.000261331
683,please make sure,106,0.000258889
684,may god bless,106,0.000258889
685,now time get,106,0.000258889
686,well looks like,106,0.000258889
687,looks just like,106,0.000258889
688,just another day,106,0.000258889
689,long time see,106,0.000258889
690,know dont know,106,0.000258889
691,doors open pm,106,0.000258889
692,maybe next year,106,0.000258889
693,cant wait tomorrow,106,0.000258889
694,get better soon,106,0.000258889
695,think can get,105,0.000256447
696,feeling much better,105,0.000256447
697,doesnt feel like,105,0.000256447
698,season salt pepper,105,0.000256447
699,fun fun fun,105,0.000256447
700,make sure stop,105,0.000256447
701,dont even get,105,0.000256447
702,ill keep posted,105,0.000256447
703,get one free,105,0.000256447
704,trying get back,105,0.000256447
705,just getting started,105,0.000256447
706,see next year,105,0.000256447
707,pretty little liars,105,0.000256447
708,thanks looking forward,105,0.000256447
709,run time nike,105,0.000256447
710,dont know anything,104,0.000254004
711,want go school,104,0.000254004
712,didnt take long,104,0.000254004
713,dont think thats,104,0.000254004
714,dont even think,104,0.000254004
715,chance win free,104,0.000254004
716,keeps getting better,104,0.000254004
717,dont let anyone,104,0.000254004
718,thanks follow look,104,0.000254004
719,two year old,103,0.000251562
720,next week ill,103,0.000251562
721,hope great week,103,0.000251562
722,united states america,103,0.000251562
723,see can find,103,0.000251562
724,now can get,103,0.000251562
725,im going need,103,0.000251562
726,let know goes,103,0.000251562
727,long day work,103,0.000251562
728,one get one,103,0.000251562
729,great cant wait,103,0.000251562
730,like dont know,103,0.000251562
731,looking forward new,103,0.000251562
732,come soon enough,103,0.000251562
733,show starts pm,103,0.000251562
734,happy leap day,103,0.000251562
735,good night everyone,103,0.000251562
736,bad girls club,103,0.000251562
737,feel like youre,102,0.00024912
738,cant help think,102,0.00024912
739,go back time,102,0.00024912
740,can make happen,102,0.00024912
741,can help us,102,0.00024912
742,will giving away,102,0.00024912
743,mp cost duration,102,0.00024912
744,cost duration seconds,102,0.00024912
745,now dont know,102,0.00024912
746,wait get home,102,0.00024912
747,will never understand,102,0.00024912
748,meeting last night,102,0.00024912
749,buy one get,102,0.00024912
750,last night good,102,0.00024912
751,best way get,102,0.00024912
752,new year new,102,0.00024912
753,just got email,102,0.00024912
754,long time talk,102,0.00024912
755,cant wait play,102,0.00024912
756,cant wait rt,102,0.00024912
757,heres number call,102,0.00024912
758,can get rt,102,0.00024912
759,matter many times,101,0.000246677
760,one year ago,101,0.000246677
761,just finished reading,101,0.000246677
762,last night just,101,0.000246677
763,great time last,101,0.000246677
764,thank new followers,101,0.000246677
765,got new phone,101,0.000246677
766,great meeting today,101,0.000246677
767,im really sure,100,0.000244235
768,can just say,100,0.000244235
769,made feel like,100,0.000244235
770,wait get back,100,0.000244235
771,happy first day,100,0.000244235
772,wed love hear,100,0.000244235
773,theres still time,100,0.000244235
774,makes look like,100,0.000244235
775,red white blue,100,0.000244235
776,next big thing,100,0.000244235
777,like last year,100,0.000244235
778,havent seen yet,100,0.000244235
779,happy early birthday,100,0.000244235
780,dont act like,100,0.000244235
781,hey thanks following,100,0.000244235
782,seems like good,99,0.000241792
783,thanks much following,99,0.000241792
784,still cant get,99,0.000241792
785,happy happy happy,99,0.000241792
786,feels like im,99,0.000241792
787,never get tired,99,0.000241792
788,record store day,99,0.000241792
789,im getting ready,99,0.000241792
790,love cant wait,99,0.000241792
791,keep em coming,99,0.000241792
792,follow back d,99,0.000241792
793,rt rt rt,99,0.000241792
794,black eyed peas,98,0.00023935
795,los angeles ca,98,0.00023935
796,wish us luck,98,0.00023935
797,im pretty good,98,0.00023935
798,im gonna need,98,0.00023935
799,dont wanna get,98,0.00023935
800,rip junior seau,98,0.00023935
801,number call maybe,98,0.00023935
802,just wanna go,98,0.00023935
803,r u going,98,0.00023935
804,now ive got,97,0.000236908
805,get back track,97,0.000236908
806,first day back,97,0.000236908
807,maybe im just,97,0.000236908
808,need go back,97,0.000236908
809,ive never met,97,0.000236908
810,cant go back,97,0.000236908
811,job well done,97,0.000236908
812,good day today,97,0.000236908
813,im wide awake,97,0.000236908
814,make dreams come,97,0.000236908
815,helping spread word,97,0.000236908
816,following looking forward,97,0.000236908
817,dm email address,97,0.000236908
818,song stuck head,97,0.000236908
819,awkward moment youre,97,0.000236908
820,spent much time,96,0.000234465
821,dont even remember,96,0.000234465
822,next week im,96,0.000234465
823,vanilla ice cream,96,0.000234465
824,winner will chosen,96,0.000234465
825,getting ready work,96,0.000234465
826,week cant wait,96,0.000234465
827,guess ill just,96,0.000234465
828,mom mothers day,96,0.000234465
829,im just like,96,0.000234465
830,another great day,96,0.000234465
831,wait see u,96,0.000234465
832,follow please d,96,0.000234465
833,visit wwwradiotagrcomwfuv tag,96,0.000234465
834,wwwradiotagrcomwfuv tag song,96,0.000234465
835,much better now,95,0.000232023
836,busy busy busy,95,0.000232023
837,world trade center,95,0.000232023
838,whole new level,95,0.000232023
839,dont know like,95,0.000232023
840,can join us,95,0.000232023
841,thats pretty much,95,0.000232023
842,ill never get,95,0.000232023
843,dont want talk,95,0.000232023
844,peanut butter jelly,95,0.000232023
845,use promo code,95,0.000232023
846,tickets go sale,95,0.000232023
847,let everyone know,95,0.000232023
848,happy belated birthday,95,0.000232023
849,mothers day beautiful,95,0.000232023
850,dont know ill,94,0.000229581
851,didnt even get,94,0.000229581
852,cant seem get,94,0.000229581
853,e e e,94,0.000229581
854,theres nothing wrong,94,0.000229581
855,im really happy,94,0.000229581
856,time get ready,94,0.000229581
857,tomorrow last day,94,0.000229581
858,let know get,94,0.000229581
859,last time checked,94,0.000229581
860,george bernard shaw,94,0.000229581
861,join us tomorrow,94,0.000229581
862,just saw tweet,94,0.000229581
863,great show tonight,94,0.000229581
864,theres one thing,93,0.000227138
865,flour baking powder,93,0.000227138
866,people just dont,93,0.000227138
867,im just getting,93,0.000227138
868,dont know people,93,0.000227138
869,dont really want,93,0.000227138
870,lets get together,93,0.000227138
871,right back atcha,93,0.000227138
872,cant fall asleep,93,0.000227138
873,get job done,92,0.000224696
874,start new year,92,0.000224696
875,im still working,92,0.000224696
876,one favorite places,92,0.000224696
877,winner will announced,92,0.000224696
878,send us email,92,0.000224696
879,cant remember last,92,0.000224696
880,dont know id,92,0.000224696
881,even though know,92,0.000224696
882,good morning good,92,0.000224696
883,hope goes well,92,0.000224696
884,details coming soon,92,0.000224696
885,gonna good day,92,0.000224696
886,wanna go school,92,0.000224696
887,just making sure,92,0.000224696
888,follow follows back,92,0.000224696
889,cant even get,91,0.000222254
890,first time saw,91,0.000222254
891,dont worry im,91,0.000222254
892,using social media,91,0.000222254
893,id really like,91,0.000222254
894,please come back,91,0.000222254
895,sing happy birthday,91,0.000222254
896,doesnt get better,91,0.000222254
897,next best thing,91,0.000222254
898,past couple days,91,0.000222254
